Date,Soil_Moisture,Irrigation_mm,Rain_mm,ET_o,ETmax,Kc,rho
2018-01-19,0.3930954884529645,0.0,0.0,8.733934466799328,3.300010914752827,0.37783783783783786,0.014732191583717977
2018-01-20,0.3783632968692465,0.0,0.0,8.330012659508782,3.149645327203456,0.37810810810810813,0.014060916639301141
2018-01-21,0.3643023802299454,0.0,0.0,8.467007896580208,3.203732717624944,0.3783783783783784,0.014302378203682783
2018-01-22,0.3500000020262626,24.852726459503174,0.0,8.860809776298455,3.355133647728145,0.37864864864864867,0.014978275213072073
2018-01-23,0.4459713985074011,0.0,0.0,9.106560662472184,3.450648121293514,0.37891891891891893,0.015404679112917471
2018-01-24,0.4305667193944836,0.0,0.0,9.326580483401868,3.5365384914088707,0.3791891891891892,0.01578811826521817
2018-01-25,0.41477860112926546,0.0,0.0,9.365359825118611,3.553774376882846,0.37945945945945947,0.015865064182512705
2018-01-26,0.39891353694675274,0.0,0.0,9.39771456786179,3.5685916129313013,0.37972972972972974,0.015931212557729023
2018-01-27,0.38298232438902374,0.0,0.0,9.528274059436033,3.6207441425856923,0.38,0.01616403635082898
2018-01-28,0.3668182880381948,0.0,0.0,9.906890733290876,3.7672960166865574,0.38027027027027027,0.016818285788779273
2018-01-29,0.3500000022494155,26.875378489494324,0.0,10.237710809164517,3.8958640052172,0.38054054054054054,0.01739225002329107
2018-01-30,0.45258712048279554,0.0,0.0,9.91016756481569,3.7738989456284617,0.3808108108108108,0.01684776315012706
2018-01-31,0.4357393573326685,0.0,0.0,10.20560601678489,3.8891633739639713,0.3810810810810811,0.017362336490910586
2018-02-01,0.41837702084175793,0.0,0.0,10.168226075744178,3.8776667548310906,0.38135135135135134,0.017311012298353082
2018-02-02,0.40106600854340485,0.0,0.0,10.219773429103347,3.90008650861998,0.3816216216216216,0.01741110048491062
2018-02-03,0.3836549080584942,0.0,0.0,9.90269126584874,3.781757502336289,0.3818918918918919,0.016882845992572715
2018-02-04,0.3667720620659215,0.0,0.0,9.830752514221203,3.7569416365158865,0.38216216216216214,0.016772060877303062
2018-02-05,0.35000000118861846,28.179533779621124,0.0,9.92159801018661,3.7943408606524467,0.3824324324324324,0.016939021699341278
2018-02-06,0.4588624695768715,0.0,0.0,10.2185848140595,3.9106800261373653,0.3827027027027027,0.017458392973827522
2018-02-07,0.441404076603044,0.0,0.0,10.230493145853119,3.9180023750469917,0.38297297297297295,0.01749108203145978
2018-02-08,0.4239129945715842,0.0,0.0,10.676539299315927,4.09171154768378,0.38324324324324327,0.018266569409302588
2018-02-09,0.4056464251622816,0.0,0.0,10.600843239079458,4.065566636825339,0.38351351351351354,0.018149851057255972
2018-02-10,0.38749657410502564,0.0,0.0,10.758802354681972,4.12905387666173,0.3837837837837838,0.018433276235097006
2018-02-11,0.36906329786992864,0.0,0.0,11.118691210401865,4.270178435130013,0.3840540540540541,0.019063296585401842
2018-02-12,0.3500000012845268,31.730765104293823,0.0,11.298060306620066,4.342119393517225,0.38432432432432434,0.019384461578201895
2018-02-13,0.47227074106477945,0.0,0.0,11.502276570332846,4.423713394482065,0.3845945945945946,0.019748720511080644
2018-02-14,0.45252202055369883,0.0,0.0,11.4867346093598,4.4208405631698255,0.3848648648648649,0.01973589537129386
2018-02-15,0.432786125182405,0.0,0.0,11.947833186803285,4.601530348971536,0.38513513513513514,0.02054254620076578
2018-02-16,0.4122435789816392,0.0,0.0,12.116877413507439,4.669910051800435,0.3854054054054054,0.020847812731251938
2018-02-17,0.3913957662503873,0.0,0.0,12.073440413089841,4.656432289048434,0.3856756756756757,0.02078764414753765
2018-02-18,0.37060812210284966,0.0,0.0,11.96079116311692,4.61621885971107,0.38594594594594595,0.02060811990942442
2018-02-19,0.35000000219342525,34.84232693910599,0.0,12.435995812398382,4.802983247545213,0.3862162162162162,0.0214418894979697
2018-02-20,0.4841042151021787,0.0,0.0,12.629809720583644,4.881250783901246,0.3864864864864865,0.021791298142416274
